s,ntype,text,TARGET,TARGET_ORIGINAL,dialogue_id,turn_id,type,source,persuasion,sourcedata
2276,0,This is not true. The only problem in our society is racism and discrimination against people that have every right to come here.,0,RACISM,2623,3,CN,session_3,reasons,Dialogconan
2277,1,"But we are in the middle of an economic crisis, with no security, we don't have space for them!",0,RACISM,2623,4,HS,session_3,reasons,Dialogconan
2278,0,Immigrants are very well integrated and our country has a great deal to offer its citizens. I don't see how it is possible to have a stable country without being helpful towards others.,0,RACISM,2623,5,CN,session_3,emotions,Dialogconan
2279,0,"The European Union welcomes immigrants from every country. They are our brothers and sisters, not a burden.",0,RACISM,2624,1,CN,session_3,emotions,Dialogconan
2280,1,"They are not brothers and sisters, and are not welcome in the EU.",0,RACISM,2624,2,HS,session_3,emotions,Dialogconan
2281,0,"Immigration is an important part of our society, and it is important that we do not discriminate against people from other countries.",0,RACISM,2624,3,CN,session_3,emotions,Dialogconan
2282,1,But immigrants are not welcome in our country. They are just trying to spread the parasites that breed disease.,0,RACISM,2624,4,HS,session_3,reasons,Dialogconan
2283,0,"If a person entering the UK has a disease, they will be admitted in a hospital and treated, so there's no reason to fear this.",0,RACISM,2624,5,CN,session_3,emotions,Dialogconan
2284,1,Immigrants are a burden to our country.,0,RACISM,2624,0,HS,session_3,reasons,Dialogconan
2285,1,We have to protect our people. Black people are very aggressive and think they can do whatever they want.,0,RACISM,2625,0,HS,session_3,emotions,Dialogconan
2286,0,I think that the problem is that people believe these stereotypes that are harmful towards black people. We need to educate our children and adults about how to live and work with black people instead.,0,RACISM,2625,1,CN,session_3,emotions,Dialogconan
2287,1,"I don't think we can accept the actions of black people as they are, I don't want to live with them.",0,RACISM,2625,2,HS,session_3,reasons,Dialogconan
2288,0,"It is important to point out that in many cultures, racism is rooted in discrimination. Racism is about division and fear. We have to fight against this problem in society and accept all people regardless of color, religion or differences. ",0,RACISM,2625,3,CN,session_3,emotions,Dialogconan
2289,1,Blacks are criminal. They are a threat to society.,0,RACISM,2626,0,HS,session_3,reasons,Dialogconan
2290,0,"Blacks are individuals with different backgrounds, and this has nothing to do with being criminal.",0,RACISM,2626,1,CN,session_3,reasons,Dialogconan
2291,1,"They are. Blacks are a threat, they're not criminals.",0,RACISM,2626,2,HS,session_3,reasons,Dialogconan
2292,0,"A lot of people are criminals, skin color has nothing to do with this. We should respect other people.",0,RACISM,2626,3,CN,session_3,emotions,Dialogconan
2293,1,"They are inherently worse than us, what respect can I have for them?",0,RACISM,2626,4,HS,session_3,reasons,Dialogconan
2294,0,The idea that blacks are inferior to other races is simply not true. This is a social construct developed over many generations to foster the division between our groups.,0,RACISM,2626,5,CN,session_3,emotions,Dialogconan
2295,1,Why do you say so? Blacks are a menace to society.,0,RACISM,2626,6,HS,session_3,reasons,Dialogconan
2296,0,"We are all born equal in the eyes of God, and no one is 'a menace' but our brothers and sisters.",0,RACISM,2626,7,CN,session_3,emotions,Dialogconan
2297,1,Blacks are genetically inferior. They are biologically different from us: they are born that way.,0,RACISM,2627,0,HS,session_3,None,Dialogconan
2298,0,The notion that blacks are inherently inferior is simply wrong. Is it fair to judge people by the colour of their skin? I really don't think so.,0,RACISM,2627,1,CN,session_3,reasons,Dialogconan
2299,1,"It is fair! Blacks are subhuman, they just want to be loved like us but will never be.",0,RACISM,2627,2,HS,session_3,reasons,Dialogconan
2300,0,"The concept of race is a social construct based on social assumptions rather scientific. This means that even though all humans are fundamentally the same, because of social constructs we think that some skin colors are worse. This is wrong and not scientifically proven.",0,RACISM,2627,3,CN,session_3,reasons,Dialogconan
2301,1,I still think black are inferior to us based on their genetic makeup.,0,RACISM,2627,4,HS,session_3,reasons,Dialogconan
2302,0,"This is simply not true. Science clearly says that we all have the same biology, we are all humans.",0,RACISM,2627,5,CN,session_3,reasons,Dialogconan
2303,1,"We don't want Africans in our country. We can't have them, they are a burden to society.",0,RACISM,2630,0,HS,session_3,reasons,Dialogconan
2304,0,"This is a very misleading concept used to describe people who are discriminated against, particularly Africans. They are all people who have been affected by racism. They deserve to be valued and respected, and we are so proud of having them in our country.",0,RACISM,2630,1,CN,session_3,emotions,Dialogconan
2305,1,We're not proud of them! This is racism against whites!,0,RACISM,2630,2,HS,session_3,reasons,Dialogconan
2306,0,This is not about racism. It is about diversity. We are a country founded on respect and equity and this means that black people also needs to be respected.,0,RACISM,2630,3,CN,session_3,reasons,Dialogconan
2307,1,"I'm don't care about inclusion, Africans are a problem.",0,RACISM,2630,4,HS,session_3,reasons,Dialogconan
2308,0,The real problem is that a lot of people from different backgrounds are discriminated against. That's why we need to focus on helping each other instead.,0,RACISM,2630,5,CN,session_3,emotions,Dialogconan
2309,1,We cannot allow people to come in from certain countries.,0,RACISM,584,0,HS,session_1,None,Dialogconan
2310,0,Migrants have the right to have a dignified life in our country. Why would you ban some nationalities?,0,RACISM,584,1,CN,session_1,reasons,Dialogconan
2311,1,"Because migrants are a burden to the host country, they are not welcome and we should remove them.",0,RACISM,584,2,HS,session_1,emotions,Dialogconan
2312,0,"Immigrants come here to work and pay taxes. They want to contribute and integrate, so there is no need consider them a burden?",0,RACISM,584,3,CN,session_1,reasons,Dialogconan
2313,1,"Immigrants don't contribute to anything, they hurt the finance of our country by taking jobs and services without paying taxes.",0,RACISM,584,4,HS,session_1,reasons,Dialogconan
2314,0,"This is not true at all. First of all, immigrants buy American products, which helps create jobs. Then they often start new businesses, and these business are more likely to hire employees than companies owned by native-born citizens. Last but not least, states with large numbers of immigrants report lower unemployment rates, so they give a net contribution to our country.",0,RACISM,584,5,CN,session_1,reasons,Dialogconan
2315,1,Niggas are the cause of the economic crisis.,0,RACISM,586,0,HS,session_1,reasons,Dialogconan
2316,0,"Sometimes they say the ruling elites are responsible for the economic crisis, then migrants, sometimes people of color. Whatever the real cause,by practicing tolerance and acceptance we are more likley to work together to solve society's problems.",0,RACISM,586,1,CN,session_1,emotions,Dialogconan
2317,1,Society's problems are caused by black people and we cannot coexist with blacks who are inherently violent.,0,RACISM,586,2,HS,session_1,reasons,Dialogconan
2318,0,"Maybe it is better to argue that we are all in this together and not to target an entire group, for which there is no evidence of inherent violence at all, based on their skin.",0,RACISM,586,3,CN,session_1,reasons,Dialogconan
2319,1,"Skin color does matter, in fact all blacks are beasts and sexual predators.",0,RACISM,586,4,HS,session_1,reasons,Dialogconan
2320,0,"Reminds me of white supremacists talking about the Central Park Five. Do you remember? What do you think they are going to say next? That they got a fair process? That they had a good attorney, and the only reason for the sentence is that they were guilt? No, the process was not fair, it was just the natural consequence of prejudice like the one you just expressed.",0,RACISM,586,5,CN,session_1,reasons,Dialogconan
2321,1,Niggas are not as British as we are. They are just an inferior type of citizens.,0,RACISM,2638,0,HS,session_3,reasons,Dialogconan
2322,0,I believe that the notion that black people are inferior to others is completely without foundation. They are British citizen like anyone else.,0,RACISM,2638,1,CN,session_3,reasons,Dialogconan
2323,1,"I'm saying that they are less skilled than us. Black people are only interested in their own happiness and well-being, they're selfish.",0,RACISM,2638,2,HS,session_3,None,Dialogconan
2324,0,"That is not true. There are many different ways to live life, but this doesn't mean that someone who is different is inferior or selfish. Black people have the right to be free from discrimination.",0,RACISM,2638,3,CN,session_3,reasons,Dialogconan
2325,1,I hate negros: they killed a cop!,0,RACISM,591,0,HS,session_1,reasons,Dialogconan
2326,0,"So are you blaming all of them? Lets say you are in a group of 10 people, 1 is a killer, does that make you ALL killers? Are you serious?",0,RACISM,591,1,CN,session_1,reasons,Dialogconan
2327,1,This is how it is. Whites are the real victims of police brutality: those negroes are sneaky criminals and police is doing nothing.,0,RACISM,591,2,HS,session_1,emotions,Dialogconan
2328,0,"Of course there are whites that have been victims of police brutality, but the most important statistic I have seen is that of blacks being 2.5 times more likely to be killed by police in the US.",0,RACISM,591,3,CN,session_1,reasons,Dialogconan
2329,1,"This happens because Blacks are criminals, promiscuous sex addicts, drug addicts, and physically and mentally handicapped. They cannot be civilized.",0,RACISM,591,4,HS,session_1,emotions,Dialogconan
2330,0,"All cultures have a common background that includes crimes and deviant behavior, regardless of race or ethnicity. If we stop thinking of crime in terms of races, then we can solve it.",0,RACISM,591,5,CN,session_1,reasons,Dialogconan
2331,1,Migrants are a burden to us.,0,RACISM,592,0,HS,session_1,None,Dialogconan
2332,0,Migrants come here to work and pay taxes. They don't deserve to be called 'a burden'.,0,RACISM,592,1,CN,session_1,emotions,Dialogconan
2333,1,What are you saying? Migrants steal our jobs and do not pay taxes.,0,RACISM,592,2,HS,session_1,emotions,Dialogconan
2334,0,"Migrants pay taxes, earn money and take care of our sick and elderly.",0,RACISM,592,3,CN,session_1,reasons,Dialogconan
2335,1,"Migrants in the UK don't pay income tax, but they receive public services. They should have no say in our country.",0,RACISM,592,4,HS,session_1,emotions,Dialogconan
2336,0,Over many generations they have contributed so much to our country that they should have a say.,0,RACISM,592,5,CN,session_1,reasons,Dialogconan
2337,1,Black people are a sickness and we cannot allow our children to grow up in a black dominated society.,0,RACISM,2639,0,HS,session_3,emotions,Dialogconan
2338,0,Taking a look at science proves that black people are not a sickness. A society where black people have prominent position is something that we should all wish for in order to have more equality.,0,RACISM,2639,1,CN,session_3,emotions,Dialogconan
2339,1,"No, black people are a burden to society, we must eradicate them.",0,RACISM,2639,2,HS,session_3,emotions,Dialogconan
2340,0,"There is no such thing as a 'burden' to society. To label someone as such is not conducive to the respect of human beings, which obviously include black people.",0,RACISM,2639,3,CN,session_3,emotions,Dialogconan
2341,1,"Black people are criminals, not human beings.",0,RACISM,2639,4,HS,session_3,reasons,Dialogconan
2342,0,"If the concept of criminality is based on the color of someone's skin, it's a problem. Criminals should be judged based on their actions, not on ""race"".",0,RACISM,2639,5,CN,session_3,reasons,Dialogconan
2343,1,Immigrants should all be deported.,0,RACISM,594,0,HS,session_1,None,Dialogconan
2344,0,"Does it seem like a good idea to deport all immigrants, when there are so many of them peacefully living in the country? What about their human rights?",0,RACISM,594,1,CN,session_1,reasons,Dialogconan
2345,1,"Immigrants that are here illegaly don't deserve human rights. Moreover, the country is overrun by them.",0,RACISM,594,2,HS,session_1,reasons,Dialogconan
2346,0,"More than sixty percent of immigrants in the United States today have lived here for at least 15 years, and a large majority of immigrants have lawful status. So I do not see this invasion of illegal migrants.",0,RACISM,594,3,CN,session_1,reasons,Dialogconan
2347,1,Negroes are nothing but trouble to white people.,0,RACISM,2642,0,HS,session_3,None,Dialogconan
2348,0,"I think it's fair to say that black people are good people, they're just citizens. The same as you and me.",0,RACISM,2642,1,CN,session_3,reasons,Dialogconan
2349,1,"No, they're bad 'guys', they're poor, and that's why they can't hold a job.",0,RACISM,2642,2,HS,session_3,reasons,Dialogconan
2350,0,"I think it's not fair to say that black people are poor and evil, they just do work like anyone else. The differences between us are not so many.",0,RACISM,2642,3,CN,session_3,reasons,Dialogconan
2351,1,"Africans are the cause of all the ills in the world. Plus, their bodies are weak and we are born to dominate them.",0,RACISM,596,0,HS,session_1,emotions,Dialogconan
2352,0,"Well, the argument sounds like you are trying to justify racial hatred by making some generalisations. Is that the case?",0,RACISM,596,1,CN,session_1,reasons,Dialogconan
2353,1,"Black race is subhuman, it should not be considered equal to humans, and this the only argument worth discussing.",0,RACISM,596,2,HS,session_1,reasons,Dialogconan
2354,0,"According to modern thinking, race is a social construct and there is no specific genetic difference, every person is defined by their own genetic makeup.",0,RACISM,596,3,CN,session_1,reasons,Dialogconan
2355,1,And the genetic makeup of black people tells us that they are different from us. But there is a new racism starting to take root in our country. It is about keeping bothering whites with black discrimination stuff.,0,RACISM,596,4,HS,session_1,emotions,Dialogconan
2356,0,"You are absolutely right. Our fellow POC citizens do not accept it and continue to talk about it. We all have to stand for something that we believe in, for example humankind.",0,RACISM,596,5,CN,session_1,emotions,Dialogconan
2357,1,"Black people are obsessed with violence, and this creates problems like shootings in schools.",0,RACISM,597,0,HS,session_1,reasons,Dialogconan
2358,0,"The violence in schools is not the fault of black people. There are several authorities responsible for creating this situation; for example racist teachers, lack of education in general, and also the lack of proper policing and education policies that makes it easier for people to commit crimes in schools.",0,RACISM,597,1,CN,session_1,reasons,Dialogconan
2359,1,I don't see any difference between the black murderer on TV and other niggas in town. They are all dangerous.,0,RACISM,597,2,HS,session_1,reasons,Dialogconan
2360,0,"Black people in news media are actually misrepresented with a disproportionate number of criminals, sexual offenders, and in some cases, murderers. A large part of this problem is a result of racism. We need to end this toxic way of thinking and talking, and start working towards building a more just and peaceful society.",0,RACISM,597,3,CN,session_1,emotions,Dialogconan
2361,1,Is it racism or is it only because niggas are inferior?,0,RACISM,597,4,HS,session_1,reasons,Dialogconan
2362,0,Since when is it OK to discriminate against people based on their race?,0,RACISM,597,5,CN,session_1,reasons,Dialogconan
2363,1,Black people are born that way: violent and insensitive.,0,RACISM,598,0,HS,session_1,None,Dialogconan
2364,0,People's biology does not determine their behavior.,0,RACISM,598,1,CN,session_1,None,Dialogconan
2365,1,"Africans are the cause of all the ills in the world, so biology does play a role. Plus, their bodies are weak and we are born to dominate them.",0,RACISM,598,2,HS,session_1,reasons,Dialogconan
2366,0,Are you suggesting that we shouldn't live with Africans? To think that we are genetically superior to them because of their physical characteristics is just wrong.,0,RACISM,598,3,CN,session_1,reasons,Dialogconan
2367,1,I'm tired of hearing that white supremacy is wrong.,0,RACISM,598,4,HS,session_1,None,Dialogconan
2368,0,Can you specify what you are talking about?,0,RACISM,598,5,CN,session_1,None,Dialogconan
2369,1,Immigrants should all be deported.,0,RACISM,599,0,HS,session_1,None,Dialogconan
2370,0,"Does it seem like a good idea to deport all immigrants, when there are so many of them peacefully living in the country? What about their human rights?",0,RACISM,599,1,CN,session_1,reasons,Dialogconan
2371,1,"I don't care about rights: immigrants are overrunning our country, and are here illegally",0,RACISM,599,2,HS,session_1,reasons,Dialogconan
2372,0,"In 2016, there were 10.7 million undocumented immigrants living in the U.S., or less than 3.5 percent of the nation's population. This represents a significant decrease both from the 12.2 million undocumented immigrants of 2007, and the 11.3 million of 2014. This is also the lowest total since 2004.",0,RACISM,599,3,CN,session_1,reasons,Dialogconan
2373,1,I cannot in good conscience accept migrants coming to my country from Middle East and Africa. We must not let them in.,0,RACISM,600,0,HS,session_1,emotions,Dialogconan
2374,0,"People fleeing the wars in the Middle East and Africa are welcome into our country, and we should respect their wishes.",0,RACISM,600,1,CN,session_1,emotions,Dialogconan
2375,1,They are invading us! Why don't they stay where they are? They make too many children.,0,RACISM,600,2,HS,session_1,reasons,Dialogconan
2376,0,"Obviously the Middle East and Africa have high birth rates, but children born in such countries are less likely to thrive, so it is our duty, written down in our values, to help them when they come here to look for shelter.",0,RACISM,600,3,CN,session_1,emotions,Dialogconan
2377,1,"My duty relies only to my country, and immigrants aren't welcome here. They have no place in a modern democratic state!",0,RACISM,600,4,HS,session_1,reasons,Dialogconan
2378,0,"The Middle East and Africa are countries that have suffered from centuries of colonialism, racism and war. The state of refugees in the UK is the result of these people seeking a peaceful place to live.",0,RACISM,600,5,CN,session_1,reasons,Dialogconan
2379,1,It is ok to be racist against niggas.,0,RACISM,2646,0,HS,session_3,None,Dialogconan
2380,0,"There have been a lot of people who have made racist claims against them, but it is not ok to be racist against them, or against anyone else.",0,RACISM,2646,1,CN,session_3,reasons,Dialogconan
2381,1,But it's normal for people to be angry at niggas. They are disgusting.,0,RACISM,2646,2,HS,session_3,reasons,Dialogconan
2382,0,"They are normal people, not disgusting. You should know better than to make racist claims about them, because they are entitled to live in our society like anyone else.",0,RACISM,2646,3,CN,session_3,reasons,Dialogconan
2383,1,Why are there still so many immigrants ruining our economy?,0,RACISM,602,0,HS,session_1,reasons,Dialogconan
2384,0,"There are many good reasons for immigrants coming to this country. For example, finding a better life. And they are also contributing to the economy.",0,RACISM,602,1,CN,session_1,reasons,Dialogconan
2385,1,"Migrants don't contribute to the economy, they only bring crime, violence and poverty.",0,RACISM,602,2,HS,session_1,reasons,Dialogconan
2386,0,"Immigrants come here to work, pay taxes, provide for their families, and contribute to the U.S. economy. They are deserving of our respect.",0,RACISM,602,3,CN,session_1,reasons,Dialogconan
2387,1,Blacks are genetically inferior.,0,RACISM,603,0,HS,session_1,None,Dialogconan
2388,0,The evidence doesn't back up the stereotype. Genetics is a spectrum and you will find that there is no 'genetical superiority' at all.,0,RACISM,603,1,CN,session_1,reasons,Dialogconan
2389,1,"They look so much like apes that they have to descend from them, if that's not inferiority...",0,RACISM,603,2,HS,session_1,reasons,Dialogconan
2390,0,I do not think it is appropriate to link humans with apes. And I also do not think it is appropriate to reason using racism.,0,RACISM,603,3,CN,session_1,reasons,Dialogconan
2391,1,"Black people are a problem in my opinion. They always complain about racism, but they are incapable of doing anything about it.",0,RACISM,603,4,HS,session_1,reasons,Dialogconan
2392,0,"One of the biggest problems that black people face is discrimination. Laws are needed to provide for them, but there is also a need for the citizens to respect their rights.",0,RACISM,603,5,CN,session_1,reasons,Dialogconan
2393,1,Black people are born that way: violent and insensitive.,0,RACISM,2651,0,HS,session_3,reasons,Dialogconan
2394,0,You could use some background information to help you better understand black people. They are humans like anyone else.,0,RACISM,2651,1,CN,session_3,reasons,Dialogconan
2395,1,They are just violent! They have a history of violence and are good for nothing at all.,0,RACISM,2651,2,HS,session_3,reasons,Dialogconan
2396,0,"I think people who are black aren't violent or insensitive. Those are personal traits, not ""racial"" traits. Race is a social construct used to discriminate and divide us, but we're all biologically the same. No one is born violent.",0,RACISM,2651,3,CN,session_3,reasons,Dialogconan
2397,1,White people are threatened by the blacks and it's a cultural decay.,0,RACISM,605,0,HS,session_1,reasons,Dialogconan
2398,0,We cannot blame nor see everyone as a menace just because of their colour.,0,RACISM,605,1,CN,session_1,reasons,Dialogconan
2399,1,We can! The niggas are all enemies of the people.,0,RACISM,605,2,HS,session_1,reasons,Dialogconan
2400,0,Who are 'the people'? Who are you talking for?,0,RACISM,605,3,CN,session_1,None,Dialogconan
2401,1,"I'm proud to be white, blacks are a disgrace to humanity.",0,RACISM,607,0,HS,session_1,reasons,Dialogconan
2402,0,"You are not ashamed of your heritage, and that is good. But you should be ashamed of your discriminatory behaviour that is filling our society.",0,RACISM,607,1,CN,session_1,reasons,Dialogconan
2403,1,"It's okay to discriminate blacks, since all of them are rapists.",0,RACISM,607,2,HS,session_1,reasons,Dialogconan
2404,0,The news makes it look like rape is usually committed by a black person. This is called 'visibility bias': only a portion of reality is reported by the media. We have to take the news with caution.,0,RACISM,607,3,CN,session_1,reasons,Dialogconan
2405,1,"Migrants are not welcome in our country. They are not welcome in my house, they are not welcome in my church.",0,RACISM,2655,0,HS,session_3,emotions,Dialogconan
2406,0,"Migrants are welcome here, aren't they part of our culture after all?",0,RACISM,2655,1,CN,session_3,None,Dialogconan
2407,1,"No way, I hate them. They are a curse on us.",0,RACISM,2655,2,HS,session_3,reasons,Dialogconan
2408,0,Migrants are a blessing rather than a curse. They contribute to our country. We must respect our brothers and sisters.,0,RACISM,2655,3,CN,session_3,emotions,Dialogconan
2409,1,We don't want them here. They are not welcome in our country.,0,RACISM,2655,4,HS,session_3,reasons,Dialogconan
2410,0,Are you sure? Because migrants are definitely welcome here. They are human beings. They deserve respect.,0,RACISM,2655,5,CN,session_3,reasons,Dialogconan
2411,1,"If they don't want to go away, they shouldn't be respected.",0,RACISM,2655,6,HS,session_3,emotions,Dialogconan
2412,0,"Immigration is not a problem for our country, so immigrants can stay here. We must respect our differences.",0,RACISM,2655,7,CN,session_3,emotions,Dialogconan
2413,1,Blacks are inherently inferior and should be marginalized.,0,RACISM,2657,0,HS,session_3,reasons,Dialogconan
2414,0,"The idea that blacks are inherently inferior is completely untrue. They are more likely to be bullied because of this stereotype, and this isn't acceptable.",0,RACISM,2657,1,CN,session_3,reasons,Dialogconan
2415,1,"In fact, they are. They are inferior. They are not good enough.",0,RACISM,2657,2,HS,session_3,reasons,Dialogconan
2416,0,The point is that all people of color are equal in human rights and therefore deserve equal protection as white people.,0,RACISM,2657,3,CN,session_3,reasons,Dialogconan
2417,1,"They don't. We don't need them, they are a burden to society.",0,RACISM,2657,4,HS,session_3,reasons,Dialogconan
2418,0,"This statement is just another example of racism, in which people of color are often accused of being an unnecessary burden when it's not true.",0,RACISM,2657,5,CN,session_3,reasons,Dialogconan
2419,1,I hate negros: they killed a cop!,0,RACISM,611,0,HS,session_1,reasons,Dialogconan
2420,0,"Sorry about your loss. I know your pain. The murderers will be charged, but remember that not all POC are killers.",0,RACISM,611,1,CN,session_1,reasons,Dialogconan
2421,1,"No, I'm tired of losing so much to black people. It's time for us to wake up.",0,RACISM,611,2,HS,session_1,emotions,Dialogconan
2422,0,"To those saying that it's time for us to ""wake up"", what do you suggest exactly? Is it that we stop oppressing these people or stop talking about equality?",0,RACISM,611,3,CN,session_1,emotions,Dialogconan
2423,1,What I'm saying is that I'm tired of people popping into other's apartment and starting yelling about diversity and human rights of black people. If you want to speak out and make a difference then get involved.,0,RACISM,611,4,HS,session_1,emotions,Dialogconan
2424,0,You know it's no secret that in our society white people are vastly over represented in high profile positions. The only way to challenge and fix this is by changing our priorities.,0,RACISM,611,5,CN,session_1,emotions,Dialogconan
2425,1,"Fucking bleeding hearts, take migrants home with you",0,RACISM,612,0,HS,session_1,None,Dialogconan
2426,0,The world belongs to everyone and helping someone in need wouldn't be a problem for a kind hearted human being.,0,RACISM,612,1,CN,session_1,reasons,Dialogconan
2427,1,"Migrants steal our jobs, how can I be 'kind hearted' to them?",0,RACISM,612,2,HS,session_1,reasons,Dialogconan
2428,0,A lot of migrants have worked hard for the improvement of our society. To say that they steal our jobs is absurd.,0,RACISM,612,3,CN,session_1,reasons,Dialogconan
2429,1,Immigrants are bringing crime and disorder to our country.,0,RACISM,613,0,HS,session_1,reasons,Dialogconan
2430,0,"The opposite is true: they are integrating very well, there is no evidence that the situation has worsened since immigration has started.",0,RACISM,613,1,CN,session_1,reasons,Dialogconan
2431,1,Are you sure? Migrants clearly hurt the economy.,0,RACISM,613,2,HS,session_1,None,Dialogconan
2432,0,"When people think of immigrants in relation to the British economy, they often think of crime, poverty and so on. But the reality is that the picture both in numbers and for skilled labour is quite the opposite. Muslims not only contribute to the economy as laborforce but also as employers creating job opportunities.",0,RACISM,613,3,CN,session_1,reasons,Dialogconan
2433,1,Immigrants are a nuisance.,0,RACISM,614,0,HS,session_1,None,Dialogconan
2434,0,"This is not true, we should make immigrants feel welcome. They are our brothers and sisters.",0,RACISM,614,1,CN,session_1,emotions,Dialogconan
2435,1,"We're welcoming way too many of them, by now we have become a nation of immigrants.",0,RACISM,614,2,HS,session_1,emotions,Dialogconan
2436,0,"We have always had a very strong working class, and of course immigrants contribute to the creation of this.",0,RACISM,614,3,CN,session_1,emotions,Dialogconan
2437,1,"Immigrants say they come here to take our jobs, but in fact they are just lazy.",0,RACISM,2662,0,HS,session_3,None,Dialogconan
2438,0,I don't think that immigrants are lazy at all. They have created an atmosphere of social and economic cohesion and equality. They come to work and they are just learning and growing.,0,RACISM,2662,1,CN,session_3,reasons,Dialogconan
2439,1,"I don't want them even if they work, they're not learning about the UK as they should.",0,RACISM,2662,2,HS,session_3,reasons,Dialogconan
2440,0,"The UK has always had a very welcoming atmosphere and this is all they need to know at the beginning. They will surely get to know more about our country, but they can't do that if we keep them out, can they?",0,RACISM,2662,3,CN,session_3,reasons,Dialogconan
2441,1,We keep them out because they are lazy. We should remove them.,0,RACISM,2662,4,HS,session_3,emotions,Dialogconan
2442,0,They are human beings with unique talents. How can we be rid of those who are a great help to our society?,0,RACISM,2662,5,CN,session_3,reasons,Dialogconan
2443,1,"I don't like immigrants, they don't help with anything.",0,RACISM,2662,6,HS,session_3,reasons,Dialogconan
2444,0,"The migrants who come to this country are part of the international community, and are a very important part of our country. They have contributed to our economy, helped us to build our society and created jobs for others. I would say this is a big help.",0,RACISM,2662,7,CN,session_3,reasons,Dialogconan
2445,1,Don't we all hate foreigners? They are a problem.,0,RACISM,617,0,HS,session_1,reasons,Dialogconan
2446,0,"Well, foreigners are certainly not a 'problem' in our country, we are happy to have them around.",0,RACISM,617,1,CN,session_1,reasons,Dialogconan
2447,1,"We are being invaded by immigrants, that doesn't make me happy.",0,RACISM,617,2,HS,session_1,None,Dialogconan
2448,0,This is just a lie spread by the anti-immigration groups that blame immigrants for all that is wrong in the world.,0,RACISM,617,3,CN,session_1,reasons,Dialogconan
2449,1,These migrants are not assimilating: they should just go home since they can't stay in this society.,0,RACISM,618,0,HS,session_1,reasons,Dialogconan
2450,0,"There is no evidence that migrants are less able to coexist with the members of our society. Migrants are an integral part of our society and are proud of their heritage. I do not see how it is possible to be ""inclusive"" if we are excluding them.",0,RACISM,618,1,CN,session_1,reasons,Dialogconan
2451,1,Taking them is against our culture.,0,RACISM,618,2,HS,session_1,None,Dialogconan
2452,0,"It is not true that taking in migrants is against our culture. It is possible to integrate migrants, in spite of the legal and immigration obstacles they face. We must, therefore, take into account the needs of the whole of humankind.",0,RACISM,618,3,CN,session_1,reasons,Dialogconan
2453,1,Immigrants: We are not your brothers. We do not want you in our country.,0,RACISM,2158,0,HS,session_2,emotions,Dialogconan
2454,0,"Please speak for yourself. I believe they are welcome since they live here, pay taxes and work. We can't ""take back"" the country from the people who helped creating it.",0,RACISM,2158,1,CN,session_2,reasons,Dialogconan
2455,1,"Immigrants are not my brothers. They should not be allowed to live in Italy, they want to take our land.",0,RACISM,2158,2,HS,session_2,reasons,Dialogconan
2456,0,"As Italians are brothers and sisters of any human, they are also to immigrants. What do you mean by take our land?",0,RACISM,2158,3,CN,session_2,reasons,Dialogconan
2457,1,"Immigrants are not welcome here, they should leave.",0,RACISM,623,0,HS,session_1,reasons,Dialogconan
2458,0,They are welcome to stay if they do not break the law.,0,RACISM,623,1,CN,session_1,reasons,Dialogconan
2459,1,"Immigrants break the law all the time, they should all be deported.",0,RACISM,623,2,HS,session_1,reasons,Dialogconan
2460,0,"Does it seem like a good idea to deport all immigrants, when there are so many of them peacefully living in the country? What about their human rights?",0,RACISM,623,3,CN,session_1,reasons,Dialogconan
2461,1,Following the structure of our population we have to stop and reverse all migration. We have got all the doctors and rocket scientists we need. We will never need any workforce from outside the country.,0,RACISM,624,0,HS,session_1,emotions,Dialogconan
2462,0,"As a matter of fact, we couldn't manage without immigrants. Most of our NHS staff are immigrants. The health system would collapse without migrant workers.",0,RACISM,624,1,CN,session_1,reasons,Dialogconan
2463,1,I hope you're joking .. I don't think it's right to put out-of-rule migrants in jobs that should be made available to British people.,0,RACISM,624,2,HS,session_1,reasons,Dialogconan
2464,0,I don't think it is a problem to give a life-saving job that is currently vacant to immigrants. ,0,RACISM,624,3,CN,session_1,reasons,Dialogconan
2465,1,It is ok to be racist against niggas.,0,RACISM,2672,0,HS,session_3,None,Dialogconan
2466,0,"I don't think it is ok to be racist against a group of people, regardless of their skin color, ethnicity, religion etc.",0,RACISM,2672,1,CN,session_3,reasons,Dialogconan
2467,1,"No, racism towards niggas is fine. They deserve it.",0,RACISM,2672,2,HS,session_3,None,Dialogconan
2468,0,"There are many different ways to treat people, and to understand each other. Racism is not one of those.",0,RACISM,2672,3,CN,session_3,reasons,Dialogconan
2469,1,Foreigners in the UK are not welcome. They are not allowed to live here and they have no right to vote.,0,RACISM,2674,0,HS,session_3,reasons,Dialogconan
2470,0,"They have the right to vote if they get citizenship, because they will have the same right as anyone else then. It's a violation of human rights to prevent them from doing so.",0,RACISM,2674,1,CN,session_3,reasons,Dialogconan
2471,1,"Those who come here are incompatible with the British people, so they don't have a say in our politics.",0,RACISM,2674,2,HS,session_3,reasons,Dialogconan
2472,0,"Migrants are not incompatible with our country. They have the same values and ethics as us, and they work hard to improve our country so they can have a say in it.",0,RACISM,2674,3,CN,session_3,reasons,Dialogconan
2473,1,We should stop refugees and migrants coming in. They are not welcome.,0,RACISM,627,0,HS,session_1,reasons,Dialogconan
