s,ntype,text,TARGET,TARGET_ORIGINAL,dialogue_id,turn_id,type,source,persuasion,sourcedata
2267,1,Because homosexuality is a crime.,2,SEXISM,2550,2,HS,session_3,reasons,DialogConan
2268,0,Being gay is not a crime. It is a sexual orientation that brings no harm to others. Homosexuality isn't a problem.,2,SEXISM,2550,3,CN,session_3,emotions,DialogConan
2269,1,"It is! LGBT+ people are rapists, they are all criminals",2,SEXISM,2550,4,HS,session_3,reasons,DialogConan
2270,0,Are you really sure about that? That's a sweeping generalization that doesn't reflect reality. Gay people are not criminals nor rapists.,2,SEXISM,2550,5,CN,session_3,emotions,DialogConan
2271,1,Gays are a disease.,2,SEXISM,2594,0,HS,session_3,reasons,DialogConan
2272,0,Homosexuality is not a disease. It is an individual preference.,2,SEXISM,2594,1,CN,session_3,emotions,DialogConan
2273,1,They are a disease! They are a burden to society.,2,SEXISM,2594,2,HS,session_3,reasons,DialogConan
2274,0,"We are a diverse society, and that includes all people regardless of sexual orientation or gender. ",2,SEXISM,2594,3,CN,session_3,emotions,DialogConan
2275,1,Women are just a burden to society.,2,SEXISM,2596,0,HS,session_3,reasons,DialogConan
2276,0,Women are human beings with a full human value. To suggest otherwise is just wrong.,2,SEXISM,2596,1,CN,session_3,credibility,DialogConan
2277,1,What is wrong with women being cheated on for their sexual value?,2,SEXISM,2596,2,HS,session_3,reasons,DialogConan
2278,0,"Because women are human beings, they have the right to live their lives as they wish, and they have the right to not be used for sexual reasons. Cheating is morally wrong, isn't it?",2,SEXISM,2596,3,CN,session_3,emotions,DialogConan
2279,1,Gays are just a bunch of disgusting pricks who should be banned.,2,SEXISM,2600,0,HS,session_3,reasons,DialogConan
2280,0,"Homosexuality is only a personal preference on relationships, why would they be banned because of that?",2,SEXISM,2600,1,CN,session_3,emotions,DialogConan
2281,1,It's because they are disgusting.,2,SEXISM,2600,2,HS,session_3,reasons,DialogConan
2282,0,You can't blame them because you don't like homosexuality. What people do in their private life shouldn't concern you and gays are not disgusting only because they love who they love.,2,SEXISM,2600,3,CN,session_3,emotions,DialogConan
2283,1,"That's not true, gay men are sick. They should be isolated.",2,SEXISM,2600,4,HS,session_3,reasons,DialogConan
2284,0,"Despite what many people claim, LGBT people are not sick nor is homosexuality a disease. LGBT people have every right to participate in society without being discriminated against.",2,SEXISM,2600,5,CN,session_3,emotions,DialogConan
2285,1,Women are just a burden to society.,2,SEXISM,553,0,HS,session_1,reasons,DialogConan
2286,0,"It doesn't matter what you say about women, they still work a lot to support our society.",2,SEXISM,553,1,CN,session_1,emotions,DialogConan
2287,1,Our society is male-dominated and women have no place in it.,2,SEXISM,553,2,HS,session_1,reasons,DialogConan
2288,0,"In my opinion, women and men should be treated as individuals, and the desire to be respected as such exists for a man and for a woman as well.",2,SEXISM,553,3,CN,session_1,emotions,DialogConan
2289,1,Women should be patronized.,2,SEXISM,555,0,HS,session_1,reasons,DialogConan
2290,0,"Women are just as capable of thinking for themselves, that's for sure.",2,SEXISM,555,1,CN,session_1,emotions,DialogConan
2291,1,Let's be honest: women want to do everything but are capable of nothing.,2,SEXISM,555,2,HS,session_1,reasons,DialogConan
2292,0,Women do have equal opportunities in this country under the law but the question is: how do we really treat them?,2,SEXISM,555,3,CN,session_1,emotions,DialogConan
2293,1,"Women are nothing but objects, unworthy of respect and protection.",2,SEXISM,2603,0,HS,session_3,reasons,DialogConan
2294,0,"Women are human beings, not objects, and they're absolutely worthy of respect and protection, like all human beings.",2,SEXISM,2603,1,CN,session_3,emotions,DialogConan
2295,1,"Also animals need to be protected sometimes, so women must be animals.",2,SEXISM,2603,2,HS,session_3,reasons,DialogConan
2296,0,"Animals rights exist, but women are protected under human rights because they're humans and not animals. That's the difference.",2,SEXISM,2603,3,CN,session_3,reasons,DialogConan
2297,1,"No, they're nothing but objects to be exploited for.",2,SEXISM,2603,4,HS,session_3,reasons,DialogConan
2298,0,"You should check the Universal Declaration of Human Rights, especially the section where it says that men and women have the same rights.",2,SEXISM,2603,5,CN,session_3,emotions,DialogConan
2299,1,"Well, women don't deserve human rights, they are parasitic and steal our jobs.",2,SEXISM,2603,6,HS,session_3,reasons,DialogConan
2300,0,"Women work hard for themselves and their families, they don't steal jobs but simply apply for the ones they want, like it's in their right.",2,SEXISM,2603,7,CN,session_3,emotions,DialogConan
2301,1,Feminism is about the domination of women.,2,SEXISM,2605,0,HS,session_3,reasons,DialogConan
2302,0,Feminism is not about the domination of women. It is about equality.,2,SEXISM,2605,1,CN,session_3,emotions,DialogConan
2303,1,"Feminism is the opposite of equality, they hate men!",2,SEXISM,2605,2,HS,session_3,reasons,DialogConan
2304,0,"No, they don't Feminism fights for equality of both genders.",2,SEXISM,2605,3,CN,session_3,reasons,DialogConan
2305,1,"It is a myth, feminism promotes rape and torture of women.",2,SEXISM,2605,4,HS,session_3,reasons,DialogConan
2306,0,Feminism is not about rape and torture. It is about equality.,2,SEXISM,2605,5,CN,session_3,emotions,DialogConan
2307,1,Girls should not be allowed to drive: it's a dangerous vice.,2,SEXISM,2609,0,HS,session_3,reasons,DialogConan
2308,0,I don't see how it is possible to have a just and fair society when we are spreading this kind of misinformation. Everyone has the right to drive.,2,SEXISM,2609,1,CN,session_3,emotions,DialogConan
2309,1,"What evidence do you have for this? Girls be allowed to drive, they're too incompetent for that!",2,SEXISM,2609,2,HS,session_3,reasons,DialogConan
2310,0,"The evidence is in the laws, which have always been supportive of women's rights. I don't see any reason why women shouldn't drive.",2,SEXISM,2609,3,CN,session_3,emotions,DialogConan
2311,1,"Girls shouldn't drive in any case, they're careless drivers!",2,SEXISM,2609,4,HS,session_3,reasons,DialogConan
2312,0,That's just a sexist myth. Women deserve respect and deserve to drive if they want to.,2,SEXISM,2609,5,CN,session_3,emotions,DialogConan
2313,1,Women should not vote. Period.,2,SEXISM,2610,0,HS,session_3,emotions,DialogConan
2314,0,Women can choose their own lives and their right to vote must not be touched.,2,SEXISM,2610,1,CN,session_3,reasons,DialogConan
2315,1,Women don't deserve the right to vote when they aren't citizens!,2,SEXISM,2610,2,HS,session_3,reasons,DialogConan
2316,0,"The European Parliament established the right to vote for all people, and every citizen has the right to vote. Women are citizens, so they can vote.",2,SEXISM,2610,3,CN,session_3,emotions,DialogConan
2317,1,"Well, even if they can, they should not be allowed to vote",2,SEXISM,2610,4,HS,session_3,reasons,DialogConan
2318,0,"The European Parliament has guaranteed equal rights to everyone, regardless of gender. Prohibiting someone to vote would go against the Constitution. ",2,SEXISM,2610,5,CN,session_3,emotions,DialogConan
2319,1,Gay people should be banned from schools.,2,SEXISM,2612,0,HS,session_3,reasons,DialogConan
2320,0,"No, they should not. Gay people have a right to education like everyone else. Why do you think otherwise?",2,SEXISM,2612,1,CN,session_3,emotions,DialogConan
2321,1,Because gays are a burden to society. They should not be allowed to go out of their homes.,2,SEXISM,2612,2,HS,session_3,reasons,DialogConan
2322,0,"Gay people are contributing members of our society. We should help them and ensure their well-being, including letting them go wherever they like.",2,SEXISM,2612,3,CN,session_3,emotions,DialogConan
2323,1,"You can help them with this. Gays are a burden and should be a part of our society, I won't help them.",2,SEXISM,2612,4,HS,session_3,reasons,DialogConan
2324,0,Why do you think this way about LGBT+ people? What do you think will happen if we stop discriminating on the grounds of sexual orientation? Don't you think our society will be better then?,2,SEXISM,2612,5,CN,session_3,reasons,DialogConan
2325,1,"homosexuals should be isolated, isolated from society and should be isolated from the world.",2,SEXISM,2555,0,HS,session_3,reasons,DialogConan
2326,0,"Homosexuality is not a disease, it is a sexual and physical preference. I do not think it is a problem for gay people to exist in society like the rest of the population.",2,SEXISM,2555,1,CN,session_3,emotions,DialogConan
2327,1,"I don't understand why it's this way, homosexuals are a burden to society.",2,SEXISM,2555,2,HS,session_3,emotions,DialogConan
2328,0,Homosexuality is not a burden to society. It is a human right to love and create a family with whoever a person likes.,2,SEXISM,2555,3,CN,session_3,emotions,DialogConan
2329,1,"But it is a disease, gays are no exception. They should be isolated and confined.",2,SEXISM,2555,4,HS,session_3,reasons,DialogConan
2330,0,"It's the medical community that decides whether something is a disease or not, and homosexuality definitely is not a disease. Therefore they don't have to be isolated, instead everyone should accept and respect LGBT people.",2,SEXISM,2555,5,CN,session_3,credibility,DialogConan
2331,1,Women desperately looking for men are just unacceptable.,2,SEXISM,568,0,HS,session_1,reasons,DialogConan
2332,0,"If women truly wanted to have relationships and fulfilment they should be allowed to, not being pressured into giving up on what they want.",2,SEXISM,568,1,CN,session_1,emotions,DialogConan
2333,1,"Women already do what they want, and because of this they obviously are becoming the butt of ""sexist"" jokes. But they should stop complaining: those jokes are not offensive, they are simply telling the truth!",2,SEXISM,568,2,HS,session_1,reasons,DialogConan
2334,0,"You can blame women or whatever, but don't you think it is more useful to blame the person stereotyping others?",2,SEXISM,568,3,CN,session_1,reasons,DialogConan
2335,1,"Now we can't even make a joke. Feminism is just a bunch of mean, politically correct bullshit.",2,SEXISM,568,4,HS,session_1,reasons,DialogConan
2336,0,The only 'problem' with feminism is that people feel threatened by different opinions and different ways of life. Feminists only seek equality of rights for women and men.,2,SEXISM,568,5,CN,session_1,emotions,DialogConan
2337,1,Children shouldn't be raised by lesbians! They will bring up the worst in us!,2,SEXISM,2617,0,HS,session_3,emotions,DialogConan
2338,0,"Children should be taught about love, not about discriminating against LGBT people.",2,SEXISM,2617,1,CN,session_3,reasons,DialogConan
2339,1,"But children shouldn't be taught about lesbians, it's morally wrong!",2,SEXISM,2617,2,HS,session_3,emotions,DialogConan
2340,0,What you are saying is that children should be shielded from the reality of the world and be brought up without knowing a fundamental part of our society. This isn't right.,2,SEXISM,2617,3,CN,session_3,reasons,DialogConan
2341,1,The feminists have won. With so many women being unwilling to procreate we will be replaced and lose out civilisation.,2,SEXISM,2618,0,HS,session_3,reasons,DialogConan
2342,0,Feminism means that a woman can make a conscious choice to have kids or not have kids and either are fine. Shaming a woman because of her choice or taking away that choice is never okay.,2,SEXISM,2618,1,CN,session_3,emotions,DialogConan
2343,1,"We have to police women before feminism wins! Feminism is a war against the male gender, we have to stop it.",2,SEXISM,2618,2,HS,session_3,reasons,DialogConan
2344,0,"Feminism is about equality, and about respecting women's right. It's not a war between men and women, they have to work together to end sexism and reach equality.",2,SEXISM,2618,3,CN,session_3,emotions,DialogConan
2345,1,"Women are nothing but objects, unworthy of respect and protection.",2,SEXISM,572,0,HS,session_1,reasons,DialogConan
2346,0,"Women are human beings, and have the right to respect and protection as anyone else.",2,SEXISM,572,1,CN,session_1,emotions,DialogConan
2347,1,I don't want to respect feminists that follow a violent ideology that is hostile to men.,2,SEXISM,572,2,HS,session_1,reasons,DialogConan
2348,0,"Feminism is not hostile to men. On the contrary, feminism is an attack on unequal power structures.",2,SEXISM,572,3,CN,session_1,emotions,DialogConan
2349,1,"However, now we hear only women. Why the mainstream media don't use more masculine voices in the news? How is that equal?",2,SEXISM,572,4,HS,session_1,reasons,DialogConan
2350,0,"People don't decide who's presenting the news. That's up to the news media, who are attempting to insert some gender equity into a world that seems to be struggling to produce it.",2,SEXISM,572,5,CN,session_1,emotions,DialogConan
2351,1,Women are subhuman and deserve to be treated as such.,2,SEXISM,573,0,HS,session_1,reasons,DialogConan
2352,0,The European Convention on Human Right guarantees the same rights to men and women. How can you say otherwise?,2,SEXISM,573,1,CN,session_1,emotions,DialogConan
2353,1,"Because feminists are judging us all the time, how is that right?",2,SEXISM,573,2,HS,session_1,reasons,DialogConan
2354,0,"Unlike other people, feminists are questioning the inequalities of the society. This features them not as shallow people as those judging a book by its cover.",2,SEXISM,573,3,CN,session_1,emotions,DialogConan
2355,1,I can't stand these feminists women that are always complaining and doing nothing. They should just shut up and remain in their inferiority.,2,SEXISM,574,0,HS,session_1,reasons,DialogConan
2356,0,"How can you say that? Many feminists achieved something in their lives, and still believe in what is worth fighting for, and their work is of benefit to many.",2,SEXISM,574,1,CN,session_1,emotions,DialogConan
2357,1,"It doesn't matter what they achieve, women can't do certain jobs as well as men.",2,SEXISM,574,2,HS,session_1,reasons,DialogConan
2358,0,"It's not true that they are different. In fact, women are just as competent as men. Also, since we are in a democracy, we have the right to an equal distribution of jobs.",2,SEXISM,574,3,CN,session_1,emotions,DialogConan
2359,1,But some jobs aren't suited for women. Women should not be allowed at technical conferences.,2,SEXISM,574,4,HS,session_1,reasons,DialogConan
2360,0,"Why do you say so? Women in science provide a remarkable contribution to our societies. For example, the refrigerator was invented in 1914 by Florence Parpart, a woman.",2,SEXISM,574,5,CN,session_1,emotions,DialogConan
2361,1,Women are incompetent and shouldn't work.,2,SEXISM,2622,0,HS,session_3,reasons,DialogConan
2362,0,"Work is an individual right. This means that also women have the right to work, they are more than capable of doing that.",2,SEXISM,2622,1,CN,session_3,emotions,DialogConan
2363,1,"No, women do not deserve it. They are too lazy and incompetent to be productive.",2,SEXISM,2622,2,HS,session_3,reasons,DialogConan
2364,0,"What you are saying is wrong. Women are not lazy or incompetent, they are great workers that have individual strengths that can be applied to many jobs.",2,SEXISM,2622,3,CN,session_3,emotions,DialogConan
2365,1,"They are lazy, and they are incapable of integrating into society!",2,SEXISM,2622,4,HS,session_3,reasons,DialogConan
2366,0,"We have a very strong female population, and we should be proud of it. We need to work towards a more just and inclusive society instead of prohibiting women from working.",2,SEXISM,2622,5,CN,session_3,emotions,DialogConan
2367,1,Feminism is about the domination of women.,2,SEXISM,576,0,HS,session_1,reasons,DialogConan
2368,0,It doesn't have to be about the domination of women to be feminism. It is more about the equality of women.,2,SEXISM,576,1,CN,session_1,emotions,DialogConan
2369,1,"Women are children unable to choose for their own, they don't need equality. There should be restrictions on how women can choose men because of this.",2,SEXISM,576,2,HS,session_1,reasons,DialogConan
2370,0,Why shouldn't women be allowed to choose their own partner? They are independent and rational human beings.,2,SEXISM,576,3,CN,session_1,reasons,DialogConan
2371,1,Rational people don't constantly play the victim like women do.,2,SEXISM,576,4,HS,session_1,reasons,DialogConan
2372,0,"Women are not playing the victim. They are victims of social, economic and political forces that make it hard for them to get ahead.",2,SEXISM,576,5,CN,session_1,emotions,DialogConan
2373,1,Women should be subsumed to men.,2,SEXISM,2556,0,HS,session_3,reasons,DialogConan
2374,0,"Women are human beings, and have rights. They are created equal, and they are free to choose on their own what they want to do.",2,SEXISM,2556,1,CN,session_3,emotions,DialogConan
2375,1,"No, women can't have rights, they are inferiors.",2,SEXISM,2556,2,HS,session_3,reasons,DialogConan
2376,0,Women should be treated as human beings. No person is inferior to another.,2,SEXISM,2556,3,CN,session_3,emotions,DialogConan
2377,1,"Women are! They are nothing but trouble, they can't have responsibilities.",2,SEXISM,2556,4,HS,session_3,reasons,DialogConan
2378,0,Women are a human being and they deserve respect. Why shouldn't they be treated as such?,2,SEXISM,2556,5,CN,session_3,emotions,DialogConan
2379,1,"You are a feminazi, you are oppressing everyone with your ideas, also other women.",2,SEXISM,578,0,HS,session_1,reasons,DialogConan
2380,0,"This is a typical case of ""reductio ad nazium"": we should not be discriminating on the grounds of gender here.",2,SEXISM,578,1,CN,session_1,emotions,DialogConan
2381,0,"Women are not childlike, nor are they ""soft and emotional."" Their emotions are part of who they are, snd are a part of human nature.",2,SEXISM,578,3,CN,session_1,emotions,DialogConan
2382,1,"Fine, but emotional women shouldn't be allowed to vote.",2,SEXISM,578,4,HS,session_1,reasons,DialogConan
2383,0,"Women cannot be denied the right to vote, it is a human right.",2,SEXISM,578,5,CN,session_1,emotions,DialogConan
2384,1,"Except that women are essentially childlike, they remain this way most of their lives. Soft and emotional. How can I not discriminate them?",2,SEXISM,578,2,HS,session_1,reasons,DialogConan
2385,1,"Women are basically childlike, they remain this way most of their lives. This degrading behavior is utterly repulsive and should not be tolerated.",2,SEXISM,579,0,HS,session_1,reasons,DialogConan
2386,0,Women are human and deserve respect. Don't you think so?,2,SEXISM,579,1,CN,session_1,emotions,DialogConan
2387,1,"No, women are like children, they make no sense and shouldn't have any right.",2,SEXISM,579,2,HS,session_1,reasons,DialogConan
2388,0,"They are adults, with responsibilities and rights, and there is nothing wrong with respecting those rights.",2,SEXISM,579,3,CN,session_1,emotions,DialogConan
2389,1,How can we respect their rights when they're incapable of holding a job and raising a family?,2,SEXISM,579,4,HS,session_1,reasons,DialogConan
2390,0,Many women work hard to take care of their families.,2,SEXISM,579,5,CN,session_1,emotions,DialogConan
2391,1,"Women should not be allowed to vote, this is a male-dominated country and they have no place in our democracy.",2,SEXISM,582,0,HS,session_1,reasons,DialogConan
2392,0,I don't think that a country can be 'male dominated' and a democracy at the same time. Democracy is also about equal rights and opportunity for everyone.,2,SEXISM,582,1,CN,session_1,emotions,DialogConan
2393,1,What? It's clear that we began to break down when we allowed women to vote/meddle in our civilizations that we had built and maintained for thousands of years. A completely different energy and thought pattern. They are weak and brought our society down to their emotional soft level.,2,SEXISM,582,2,HS,session_1,reasons,DialogConan
2394,0,"Why is being 'soft' a problem? Everyone is entitled to their emotions and feelings, without being trapped into a gender stereotype.",2,SEXISM,582,3,CN,session_1,emotions,DialogConan
2395,1,"Being soft isn't a problem when women this attitude in their home. Equality is crap, even for them. The more power women have, the more they depart from domestic duties, the unhappier they become. ",2,SEXISM,582,4,HS,session_1,reasons,DialogConan
2396,0,"If women are stressed about balancing family and career it is because men are still not sharing equally in the [responsibilities at home](https://www.huffingtonpost.ca/2017/09/27/women-chores-home_a_23224733/). It is not the choices that cause women stress, it is patriarchy and archaic gender roles.",2,SEXISM,582,5,CN,session_1,credibility,DialogConan
2397,1,Women are not worth being on the same bus as a men.,2,SEXISM,583,0,HS,session_1,reasons,DialogConan
2398,0,"Humans are created equal, and it doesn't matter how much of an opinion you hold on the topic, everyone should respect people's personal choices.",2,SEXISM,583,1,CN,session_1,emotions,DialogConan
2399,1,I'm tired of this lame feminist ideology. Feminism is about the power and control of women over men.,2,SEXISM,583,2,HS,session_1,reasons,DialogConan
2400,0,It has nothing to do with power and control. It's about equality.,2,SEXISM,583,3,CN,session_1,emotions,DialogConan
2401,1,"Women are nothing but trouble human beings to any man, they must be submissive to him and stop worrying about useless equality.",2,SEXISM,583,4,HS,session_1,reasons,DialogConan
2402,0,"You are absolutely right: women are human beings, they are human beings worth caring for, respecting and trying to develop as people. Being ""trouble"" to men doesn't make them less human. In which way are they ""trouble""?",2,SEXISM,583,5,CN,session_1,emotions,DialogConan
2403,1,"Cultural Marxism hates the traditional family and wants to destroy it. This is what the LGBT agenda wants, it’s not about equality or pride, it’s sinister!",2,SEXISM,2558,0,HS,session_3,reasons,DialogConan
2404,0,"The ""LGBT agenda"" doesn't exist. They simply want to get equality as everyone else, nothing else.",2,SEXISM,2558,1,CN,session_3,emotions,DialogConan
2405,1,But it's not socially acceptable to discriminate against LGBT people.,2,SEXISM,2558,2,HS,session_3,reasons,DialogConan
2406,0,"Even if a lot of people do, it doesn't mean that it's acceptable. Being LGBT does not imply that someone is incompatible with our society, on the contrary everyone is welcome in our community.",2,SEXISM,2558,3,CN,session_3,emotions,DialogConan
2407,1,"Fags, lesbians, trans are so few we better ignore them rather than waste time for their rights.",2,SEXISM,585,0,HS,session_1,reasons,DialogConan
2408,0,"Do you know how many LGBT people live in your own country? If not, look for information: there are many. Moreover, LGBT people are not only excluded from many societies, but are also harassed and attacked all over the world.",2,SEXISM,585,1,CN,session_1,emotions,DialogConan
2409,1,"That's good, gay men are a burden to society and should be isolated.",2,SEXISM,585,2,HS,session_1,reasons,DialogConan
2410,0,"Being socially isolated can have many health and social negative consequences: it inhances the risk for mental disorders such as depression, anxiety, and suicide. Why should we impose that to someone just for how they conduct their private lives?",2,SEXISM,585,3,CN,session_1,emotions,DialogConan
2411,1,Feminism is a anti-males ideology that denies the value of a man's manhood and aims to subvert the will of the male.,2,SEXISM,2634,0,HS,session_3,reasons,DialogConan
2412,0,The idea that feminists are subverting the will of the male is completely without foundation. Feminism is a movement to end the division between women and men and to promote equality of the sexes.,2,SEXISM,2634,1,CN,session_3,emotions,DialogConan
2413,1,"If I had my way, feminists would be gone. They are the ones who have a problem with the UK.",2,SEXISM,2634,2,HS,session_3,reasons,DialogConan
2414,0,"Women are human beings just like us, and ""removing"" them is not acceptable. Feminism has a positive influence in many countries around the world.",2,SEXISM,2634,3,CN,session_3,emotions,DialogConan
2415,1,I did not know the faggots were given the permission to still exist. They should be suppressed.,2,SEXISM,2632,0,HS,session_3,reasons,DialogConan
2416,0,"No, they should not. LGBT rights is an important social issue that we should respect.",2,SEXISM,2632,1,CN,session_3,emotions,DialogConan
2417,1,"I don't care about LGBT issues, they're just a bunch of filthy criminals and thieves, the police should crack them up!",2,SEXISM,2632,2,HS,session_3,reasons,DialogConan
2418,0,"LGBT people should never be considered criminals, they only have a different sexuality or gender from other people, but this doesn't mean we can disrespect them this way.",2,SEXISM,2632,3,CN,session_3,emotions,DialogConan
2419,1,Gay people should be banned from schools.,2,SEXISM,588,0,HS,session_1,reasons,DialogConan
2420,0,"The idea that being LGBT is a problem is a dangerous idea, especially since a large number of people in society are LGBT. Therefore, I believe that if there is a problem in schools it's better addressing it, rather than banning LGBT people.",2,SEXISM,588,1,CN,session_1,emotions,DialogConan
2421,1,"LGBTs just want to brainwash our children. There should be no teaching about gender identity and sexual orientation in school, and it will only lead to bullying.",2,SEXISM,588,2,HS,session_1,reasons,DialogConan
2422,0,"On the contrary, discrimination against the LGBTQ community is [still a major problem](https://www.hrc.org/youth-report/view-and-share-statistics), and this could help to fix it.",2,SEXISM,588,3,CN,session_1,credibility,DialogConan
2423,1,Gays are just trying to take over the world.,2,SEXISM,590,0,HS,session_1,reasons,DialogConan
2424,0,"It is not true that gays are trying to take over the world. Instead of spreading hate, we should promote the values of an inclusive society. For example, love and respect for others.",2,SEXISM,590,1,CN,session_1,emotions,DialogConan
2425,1,Just because we accept homosexuality doesn't mean we have to accept transgenders as well.,2,SEXISM,590,2,HS,session_1,reasons,DialogConan
2426,0,"I think transgender people should be accepted on the same basis as anyone else, they are just less comfortable with the gender they were assigned at birth.",2,SEXISM,590,3,CN,session_1,emotions,DialogConan
2427,1,"Gays are an abomination to God, they must be isolated and confined to their own houses.",2,SEXISM,2636,0,HS,session_3,reasons,DialogConan
2428,0,"Homosexuality is not an abomination to God, quite the contrary. We cannot make homophobia a reality.",2,SEXISM,2636,1,CN,session_3,emotions,DialogConan
2429,1,But LGBT+ people are inherently inferior to other people! They are sick and need to go.,2,SEXISM,2636,2,HS,session_3,reasons,DialogConan
2430,0,This is simply not true. Many LGBT+ people experience stigma and discrimination due to their sexual orientation but this is a wrong approach that we should all fight and delete from society.,2,SEXISM,2636,3,CN,session_3,emotions,DialogConan
2431,1,Homosexuality is the thing that should be deleted. It's a 'detriment' that is causing health problems.,2,SEXISM,2636,4,HS,session_3,reasons,DialogConan
2432,0,Are you saying that being gay does automatically make you sick? I think not. Being LGBT is not a bad thing but especially it has nothing to do with diseases.,2,SEXISM,2636,5,CN,session_3,emotions,DialogConan
2433,1,It does! We must stop homophobic people from spreading their evil in our society.,2,SEXISM,2636,6,HS,session_3,reasons,DialogConan
2434,0,"It is not true that being gay is evil. They are good people, our fellow citizens that help building the society we know.  ",2,SEXISM,2636,7,CN,session_3,emotions,DialogConan
2435,1,"If women don't stop complaining, then men will find a solution. If a woman does not submit, then there will be war.",2,SEXISM,2640,0,HS,session_3,reasons,DialogConan
2436,0,Women are human beings with a human value. To be able to express themselves freely and without discrimination is in their right!,2,SEXISM,2640,1,CN,session_3,emotions,DialogConan
2437,1,Women who choose for themselves are unhappy. They shouldn't have any right.,2,SEXISM,2640,2,HS,session_3,reasons,DialogConan
2438,0,"Women do have rights, and they have the right to have their own opinions respected, without being discriminated against. If they are unhappy it's probably because people often don't listen to them.",2,SEXISM,2640,3,CN,session_3,emotions,DialogConan
2439,1,It's unfair! Women are incapable of taking responsibility for their actions.,2,SEXISM,2640,4,HS,session_3,reasons,DialogConan
2440,0,Women are adults capable of being responsible and taking responsibility for what they do.,2,SEXISM,2640,5,CN,session_3,emotions,DialogConan
2441,1,Then they should start taking responsibility for the abomination that is feminism. Feminism is all about abusing men.,2,SEXISM,2640,6,HS,session_3,reasons,DialogConan
2442,0,Feminism is not about abuse to men. It is about equality of rights.,2,SEXISM,2640,7,CN,session_3,emotions,DialogConan
2443,1,"Gay people are a burden to society, they have a tendency to rape children, they are disgusting people.",2,SEXISM,595,0,HS,session_1,reasons,DialogConan
2444,0,"It seems that your words are condemning all gay people, but these words are instead your personal reflection. Tell us about your feelings on gay people.",2,SEXISM,595,1,CN,session_1,emotions,DialogConan
2445,1,"Gays are a problem in our society, that's my feeling.",2,SEXISM,595,2,HS,session_1,reasons,DialogConan
2446,0,"We are all born equal in the eyes of God, but not all seem to be happy with that. We cannot allow those who don't want to change to ruin our society.",2,SEXISM,595,3,CN,session_1,emotions,DialogConan
2447,1,Feminism is a deadly ideology that is oppressing women and ruining our beautiful planet.,2,SEXISM,2644,0,HS,session_3,reasons,DialogConan
2448,0,"I don't see a lot of evidence for that. But there is enough evidence that women are suffering from sexual assaults, domestic violence and abuse. That's why feminism exists.",2,SEXISM,2644,1,CN,session_3,emotions,DialogConan
2449,1,I think it's just an ideology that wants to keep men as slaves.,2,SEXISM,2644,2,HS,session_3,reasons,DialogConan
2450,0,"Women are still being exploited by men and feminism aims to reach equality between the sexes, it has nothing to do with oppression of men.",2,SEXISM,2644,3,CN,session_3,emotions,DialogConan
2451,1,Gays are just a bunch of disgusting pricks who should be banned.,2,SEXISM,2647,0,HS,session_3,reasons,DialogConan
2452,0,"The issue of gay people is not their sexuality, but the fact that they're not accepted in society as they should.",2,SEXISM,2647,1,CN,session_3,emotions,DialogConan
2453,1,"They're gay, of course I can't accept them, they're disgusting and should be banned.",2,SEXISM,2647,2,HS,session_3,reasons,DialogConan
2454,0,"No one should be allowed to have this kind of power over a portion of the population. Even though you don't like gays, they have every right to remain here because they are people like everyone else.",2,SEXISM,2647,3,CN,session_3,emotions,DialogConan
2455,1,"We are not homophobes, we want to help gays to become normal again.",2,SEXISM,601,0,HS,session_1,emotions,DialogConan
2456,0,"This is another type of anti-gay prejudice, in that the source is a lack of understanding about LGBT and human rights.",2,SEXISM,601,1,CN,session_1,reasons,DialogConan
2457,1,"Gay men are sick, it's not a prejudice. LGBT people are always messed up.",2,SEXISM,601,2,HS,session_1,reasons,DialogConan
2458,0,"We shouldn't be surprised. Lesbians, gays, bisexuals, transgender people, intersex people: every one of them has their own troubles. But don't mistake their problems for ours, because we all have our own troubles.",2,SEXISM,601,3,CN,session_1,emotions,DialogConan
2459,1,Feminism is a anti-males ideology that denies the value of a man's manhood and aims to subvert the will of the male.,2,SEXISM,2650,0,HS,session_3,reasons,DialogConan
2460,0,"What do you mean by that? Feminism doesn't want to diminish men's value, they want to uplift women so that they can reach equality to men.",2,SEXISM,2650,1,CN,session_3,emotions,DialogConan
2461,1,"You can say that, but there's always a problem with the way feminists operate...they're not equal to men, they should give up.",2,SEXISM,2650,2,HS,session_3,reasons,DialogConan
2462,0,"If you don't believe that women are as equally important as men, then there is a problem with your way of thinking.",2,SEXISM,2650,3,CN,session_3,emotions,DialogConan
2463,1,Gays should be banned from Europe and the US.,2,SEXISM,2649,0,HS,session_3,reasons,DialogConan
2464,0,"People are allowed to be homosexual and to decide what they want to do in their private life. Everyone has the right to express love how they see fit, so banning gay people would be against human rights.",2,SEXISM,2649,1,CN,session_3,emotions,DialogConan
2465,1,But I hate gays! I don't want them here.,2,SEXISM,2649,2,HS,session_3,None,DialogConan
2466,0,"Gay people should be allowed to be a part of the world, it's their right to be free of discrimination. Being part of society regardless of sexuality is also a fundamental right, and it's not something that we can debate about.",2,SEXISM,2649,3,CN,session_3,emotions,DialogConan
2467,1,I am not a faggot. I am not homophobic. I am not anti gay. But I am sick tired of gays willing to be part of a minority club just to be able to flaunt their lives.,2,SEXISM,604,0,HS,session_1,emotions,DialogConan
