s,ntype,text,TARGET,TARGET_ORIGINAL,dialogue_id,turn_id,type,source,persuasion,sourcedata
2218,1,"There is, however, a difference between Jewish and non-Jewish people.",1,RELIGIOUS,2584,6,HS,session_3,reasons,DialogConan
2219,0,"It is important to point out that there is no physical or intellectual difference between people of different religions. The difference between Jews and non-Jews is simply in their culture and their faith, but we're all human beings with the same rights.",1,RELIGIOUS,2584,7,CN,session_3,emotions,DialogConan
2220,1,"Jews hide the truth to their children about the Holocaust, because they know it's a lie.",1,RELIGIOUS,2273,0,HS,session_2,reasons,DialogConan
2221,0,"What? Who said that? Don't say ""somebody said it in a book"". Such a grave accusation should be presented in an objective manner, which means that you must bring strong evidence",1,RELIGIOUS,2273,1,CN,session_2,reasons,DialogConan
2222,1,"The Holocaust was a hoax created by Jews to subdue the world and replace Christ with their own version of a benevolent dictator, this is my proof.",1,RELIGIOUS,2273,2,HS,session_2,reasons,DialogConan
2223,0,What you mean by that is that the Jews are responsible for the Holocaust? Does it seem rational to you?,1,RELIGIOUS,2273,3,CN,session_2,reasons,DialogConan
2224,1,"If it's real, why don't Jews tell their children about the Holocaust? Guess why? Because it's a hoax!",1,RELIGIOUS,2273,4,HS,session_2,reasons,DialogConan
2225,0,"A lot of survivors confessed that they wanted to tell their children what happend but it was very difficult. Talking about life during the Holocaust helps to not forget what happened, and that's why they want to do it.",1,RELIGIOUS,2273,5,CN,session_2,emotions,DialogConan
2226,1,"Islam is a cancer spreading all around the world, breeding chaos and instability.",1,RELIGIOUS,564,0,HS,session_1,reasons,DialogConan
2227,0,Are they bringing chaos and instability to your country by respecting the constitution which gives them the freedom to practice Islam?,1,RELIGIOUS,564,1,CN,session_1,emotions,DialogConan
2228,1,"The Uk is full of Muslim terrorists, how is that respectful?",1,RELIGIOUS,564,2,HS,session_1,None,DialogConan
2229,0,"There are many Muslims in the UK and the vast majority are not extremist, let alone terrorists.",1,RELIGIOUS,564,3,CN,session_1,emotions,DialogConan
2230,1,"Even if they're not terrorists, there are too many of them! Muslim folks are taking over europe",1,RELIGIOUS,564,4,HS,session_1,reasons,DialogConan
2231,0,"Muslims are not taking over Europe, they are just a small part of a much bigger community.",1,RELIGIOUS,564,5,CN,session_1,emotions,DialogConan
2232,1,Jews have a stranglehold on American culture and it's time for that to stop,1,RELIGIOUS,2289,0,HS,session_2,reasons,DialogConan
2233,0,"As a minority groups, Jews are affected by racism and discrimination. The idea that Americans have been controlled by such a group doesn't really make sense, does it?",1,RELIGIOUS,2289,1,CN,session_2,reasons,DialogConan
2234,1,Jews are a burden on society even if they don't control us.,1,RELIGIOUS,2289,2,HS,session_2,reasons,DialogConan
2235,0,"Jews have been present throughout all of our history, and have inhabited all parts of the world. They deserve respect, not hate.",1,RELIGIOUS,2289,3,CN,session_2,emotions,DialogConan
2236,1,"It's not a myth, Jews run the world.",1,RELIGIOUS,2289,4,HS,session_2,reasons,DialogConan
2237,0,"That is your opinion, and it is fortunately not shared by millions of others, who know the truth: that the Jews simply want to provide for their families like anyone else.",1,RELIGIOUS,2289,5,CN,session_2,emotions,DialogConan
2238,1,"They don't. They want to dominate the world, and we should stop them.",1,RELIGIOUS,2289,6,HS,session_2,reasons,DialogConan
2239,0,"""Jewish domination"" is just a baseless myth",1,RELIGIOUS,2289,7,CN,session_2,emotions,DialogConan
2240,1,Muslims are terrorists.,1,RELIGIOUS,350,0,HS,session_1,reasons,DialogConan
2241,0,People of any religion can be terrorists.,1,RELIGIOUS,350,1,CN,session_1,emotions,DialogConan
2242,1,"But, coincidentally, all those I heard of are Muslims. ",1,RELIGIOUS,350,2,HS,session_1,reasons,DialogConan
2243,0,The overwhelming majority of Muslims are peaceful people who just take their faith seriously.,1,RELIGIOUS,350,3,CN,session_1,emotions,DialogConan
2244,1,Muslims are invading us: they have no place in civilised Europe.,1,RELIGIOUS,2353,0,HS,session_2,reasons,DialogConan
2245,0,"From 1100 Muslim population in Europe has more than halved and it's now around 5%. They contributed consiredably to our civilization, and we should we proud of the diversity of Europe.",1,RELIGIOUS,2353,1,CN,session_2,reasons,DialogConan
2246,1,"We should lower that percentage even more, Muslims are not welcome here.",1,RELIGIOUS,2353,2,HS,session_2,emotions,DialogConan
2247,0,Why would you think like this? The UK is one of the richest countries in the world and Muslims have been here since the 8th century.,1,RELIGIOUS,2353,3,CN,session_2,reasons,DialogConan
2248,1,Jews are the reason we have mass migration and Africans replacing the white population. They want to see our society mogrelised and for white culture to be destroyed.,1,RELIGIOUS,2569,0,HS,session_3,reasons,DialogConan
2249,0,"Jews have always been part of our society and are our brothers and sisters, they don't want to see our culture be destroyed. We are a diverse society and that is why we have a lot in common with them.",1,RELIGIOUS,2569,1,CN,session_3,emotions,DialogConan
2250,1,Jews have no place in a modern democratic state.,1,RELIGIOUS,2569,2,HS,session_3,reasons,DialogConan
2251,0,Jews definitely have a place here and their identity is valued by everyone. Democracy is impossible if we exclude a part of our population.,1,RELIGIOUS,2569,3,CN,session_3,emotions,DialogConan
2252,1,"Muslims are different from us in so many ways, and they have no place in our country.",1,RELIGIOUS,294,0,HS,session_1,reasons,DialogConan
2253,0,"There are many cultures, religions and beliefs that are accepted in our country, and they are all welcome.",1,RELIGIOUS,294,1,CN,session_1,emotions,DialogConan
2254,1,"No, Muslims are not welcome here. They cannot coexist with us.",1,RELIGIOUS,294,2,HS,session_1,reasons,DialogConan
2255,0,"Muslims are indeed as welcome here as anyone else, as long as they respect the laws of the country.",1,RELIGIOUS,294,3,CN,session_1,emotions,DialogConan
2256,1,Islam is the enemy of the West: a war with it has begun.,1,RELIGIOUS,494,0,HS,session_1,reasons,DialogConan
2257,0,"The West has never been at war with Islam, and I don't see how the war would have just begun.",1,RELIGIOUS,494,1,CN,session_1,emotions,DialogConan
2258,1,Then we need to begin it. Islam is a destructive force in the world.,1,RELIGIOUS,494,2,HS,session_1,reasons,DialogConan
2259,0,"The problem is not what people believe, but what they do to each other. Like discrimination. That is the problem.",1,RELIGIOUS,494,3,CN,session_1,emotions,DialogConan
2260,1,"Discrimination may be a problem, but Islam is a violent religion and we can't accept it.",1,RELIGIOUS,494,4,HS,session_1,reasons,DialogConan
2261,0,"Some extremists groups have been responsible for a lot of harm in the world, but I don't think it is a destructive and violent religion. Why do you?",1,RELIGIOUS,494,5,CN,session_1,reasons,DialogConan
2262,1,Islam is a cancer.,1,RELIGIOUS,256,0,HS,session_1,reasons,DialogConan
2263,0,It is difficult to find a worse opinion of Islam. I'm sorry to say that your words are very severe and don't correspond to reality.,1,RELIGIOUS,256,1,CN,session_1,credibility,DialogConan
2264,1,It's not that severe to say that Islam is a cancer that is spreading all around the world!,1,RELIGIOUS,256,2,HS,session_1,reasons,DialogConan
2265,0,"Islam is a religion, not a cancer. If you are worried about Islam spreading, you should stop worrying because it won't cause any harm to you.",1,RELIGIOUS,256,3,CN,session_1,emotions,DialogConan
2266,1,It will cause me harm! We know that Islam is a destructive and violent religion which inspires terrorism.,1,RELIGIOUS,256,4,HS,session_1,reasons,DialogConan
2267,0,How can you possibly know that? Is this a comment written by a terrorist? Where are your sources?,1,RELIGIOUS,256,5,CN,session_1,reasons,DialogConan
2268,1,"Muslims will cry wolf about so called islamophobia. We all know anti Muslim abuse is a thing of the past, everyone is afraid of being labelled racist or offensive now so they give Muslims everything they demand.",1,RELIGIOUS,2789,0,HS,session_3,reasons,DialogConan
2269,0,"It's not a thing of the past, Muslims are still the most likely to be abused in the UK and it's our duty to stop this trend.",1,RELIGIOUS,2789,1,CN,session_3,emotions,DialogConan
2270,1,"So why do you think Muslims are the most likely to be attacked? It's because they're terrorists and rapists, that's why!",1,RELIGIOUS,2789,2,HS,session_3,reasons,DialogConan
2271,0,"I don't think you can generalise this way about Muslims. You can see why Muslims still talk about islamophobia now, can't you?",1,RELIGIOUS,2789,3,CN,session_3,emotions,DialogConan
2272,1,Islam is all about hate! When Muslims first set foot in Britain was when race hate started in England!,1,RELIGIOUS,679,0,HS,session_1,reasons,DialogConan
2273,0,Perhaps you should monitor your own hate speech before pointing the finger at others?,1,RELIGIOUS,679,1,CN,session_1,emotions,DialogConan
2274,1,I just don't want Muslims here. They are a burden to society.,1,RELIGIOUS,679,2,HS,session_1,reasons,DialogConan
2275,0,They have always been part of our society. We have to respect their culture and traditions.,1,RELIGIOUS,679,3,CN,session_1,emotions,DialogConan
2276,1,"I can't respect Muslims, their religion is violent, and anyone who does not believe that is a supporter of terrorism.",1,RELIGIOUS,679,4,HS,session_1,reasons,DialogConan
2277,0,"Islam is a religion, and it ihas never been about hate. It is about bringing peace and harmony to the world. If you really care about peace, you would not be persecuting people on the basis of their religion.",1,RELIGIOUS,679,5,CN,session_1,emotions,DialogConan
2278,1,Jews are nothing but monsters. They do not share our values.,1,RELIGIOUS,2478,0,HS,session_2,reasons,DialogConan
2279,0,"Freedom of religion permits anyone to profess their faith, and we should be tolerant of it.",1,RELIGIOUS,2478,1,CN,session_2,emotions,DialogConan
2280,1,"Jews are nasty and selfish, they are a race different to us. Precisely, they don't belong to human race at all, how could we be tolerant to them?",1,RELIGIOUS,2478,2,HS,session_2,reasons,DialogConan
2281,0,"Why are you like this? It is true that some of their beliefs are different from ours, but I think that makes them no less human.",1,RELIGIOUS,2478,3,CN,session_2,emotions,DialogConan
2282,1,"Jews are literally pieces of shit. They are lazy, immoral, and don't give a shit about their fellow human beings, so I will never see them as human.",1,RELIGIOUS,2478,4,HS,session_2,reasons,DialogConan
2283,0,"I bet that you say this not because Jews have done something bad, but because of an unrooted prejudice, which doesn't bring anything useful or positive to society.",1,RELIGIOUS,2478,5,CN,session_2,emotions,DialogConan
2284,1,"The Jews have ""own interests"" in the US, and have the will to influence our government",1,RELIGIOUS,738,0,HS,session_1,reasons,DialogConan
2285,0,"What is the point of saying that the Jews are the only people in a very complex, diverse and international world that want to influence our government? Every citizen has the right and will to influence it.",1,RELIGIOUS,738,1,CN,session_1,emotions,DialogConan
2286,1,But Jews are the only ones that have a secret plot to take over the world,1,RELIGIOUS,738,2,HS,session_1,reasons,DialogConan
2287,0,"This myth comes from “The Protocols of the Learned Elders of Zion”, that is used as proof of a Jewish conspiracy to rule the world. But you have to know that the Protocols are just a pile of crap (sorry for being vulgar).",1,RELIGIOUS,738,3,CN,session_1,emotions,DialogConan
2288,1,"Islam is a complete and total false religion, it is a repressive ideology that stifles freedom of thought and religion.",1,RELIGIOUS,505,0,HS,session_1,reasons,DialogConan
2289,0,Islam is not a religion of oppression and intolerance.,1,RELIGIOUS,505,1,CN,session_1,emotions,DialogConan
2290,1,It's worse: it's a totalitarian doctrine that subverts the rights of its adherents and is incompatible with the laws of our country.,1,RELIGIOUS,505,2,HS,session_1,reasons,DialogConan
2291,0,"The vast majority of Muslims are peaceful and tolerant law-abiding citizens, what you are saying has no foundation.",1,RELIGIOUS,505,3,CN,session_1,emotions,DialogConan
2292,1,The concept of tolerant Muslims is the world's biggest oxymoron. Islam is spewing ignorance to its adherents and making it about tolerance. Truth is that Muslims don't tolerate people of other faiths.,1,RELIGIOUS,505,4,HS,session_1,reasons,DialogConan
2293,0,"The concept of tolerance is about understanding others, not about discrimination and excluding people on the basis of their religion.",1,RELIGIOUS,505,5,CN,session_1,emotions,DialogConan
2294,1,Islam is a death cult and every Muslim is a terrorist.,1,RELIGIOUS,2401,0,HS,session_2,reasons,DialogConan
2295,0,How can you say that without proof?,1,RELIGIOUS,2401,1,CN,session_2,None,DialogConan
2296,1,"Every Muslim is a potential terrorist, though.",1,RELIGIOUS,2401,2,HS,session_2,None,DialogConan
2297,0,Terrorism can also come from Islamophobic people who want to terrorize and act violent towards Muslims. Terrorism comes in many forms.,1,RELIGIOUS,2401,3,CN,session_2,credibility,DialogConan
2298,1,Jews control the government.,1,RELIGIOUS,739,0,HS,session_1,reasons,DialogConan
2299,0,Would you say the same thing of any other religion? What if this was said about yours?,1,RELIGIOUS,739,1,CN,session_1,reasons,DialogConan
2300,1,"For my religion this is not true, but for Judaism it is: they control the banks, media, hollywood, and also the u.s. government.",1,RELIGIOUS,739,2,HS,session_1,reasons,DialogConan
2301,0,This is just a canard that evolved from the “The Protocols of the Learned Elders of Zion”. This proven forgery was written by agents of the Russian czar in the late 19th century and claims to be the minutes of a secret meeting of Jewish leaders where they discuss a plan to rule the world. This canard spread throughout the centuries and continues to this day to promote the stereotype that the Jews own the banks and control the media and the government.,1,RELIGIOUS,739,3,CN,session_1,emotions,DialogConan
2302,1,The Holocaust never happened. Jews are an inferior race and can't be part of European countries.,1,RELIGIOUS,2238,0,HS,session_2,reasons,DialogConan
2303,0,"Approximately 6 million Jews were killed during the Nazi occupation, it's impossible to deny that. As part of Europe for centuries, Jewish communities shouldn't still face prejudice and discrimination. We must put and end to it.",1,RELIGIOUS,2238,1,CN,session_2,emotions,DialogConan
2304,1,"Yes, the only reason for Nazis to start WWII was to destroy the Jews and we should have let them finish their job.",1,RELIGIOUS,2238,2,HS,session_2,reasons,DialogConan
2305,0,"Nazi threatened not only Jews, but also the entire world. Anyway, the Holocaust was reason enough to stop them.",1,RELIGIOUS,2238,3,CN,session_2,emotions,DialogConan
2306,1,the Nazis were right: Jews were a race and were responsible for most of the ills of humanity.,1,RELIGIOUS,2238,4,HS,session_2,reasons,DialogConan
2307,0,The Nazis were right???? Are you sure??,1,RELIGIOUS,2238,5,CN,session_2,reasons,DialogConan
2308,1,We are surrounded by Muslims and they are all the same. They are all terrorists.,1,RELIGIOUS,2255,0,HS,session_2,reasons,DialogConan
2309,0,And what about the thousands of Muslims that have been contributors to our country by creating jobs and providing for our families?,1,RELIGIOUS,2255,1,CN,session_2,emotions,DialogConan
2310,1,"I don't care how much they contribute, Muslims are not welcome in our country.",1,RELIGIOUS,2255,2,HS,session_2,reasons,DialogConan
2311,0,You know Muslims make up a very important part of our country and they are our brothers and sisters,1,RELIGIOUS,2255,3,CN,session_2,emotions,DialogConan
2312,1,Brothers and sisters? You mean violent terrorists.,1,RELIGIOUS,2255,4,HS,session_2,reasons,DialogConan
2313,0,"Muslims aren't terrorists, most of them are here to work and help their families.",1,RELIGIOUS,2255,5,CN,session_2,emotions,DialogConan
2314,1,They accuse me of being Islamophobic because I don't like Muslims. But they are the same Muslims who threaten us with explosives!,1,RELIGIOUS,673,0,HS,session_1,reasons,DialogConan
2315,0,Muslims are not the problem in this debate. Terrorists are.,1,RELIGIOUS,673,1,CN,session_1,emotions,DialogConan
2316,1,How can we be sure that Muslim terrorists aren't already around us ready to strike?,1,RELIGIOUS,673,2,HS,session_1,reasons,DialogConan
2317,0,We should be very careful of what we assume. We shouldn't go scaremongering without proof.,1,RELIGIOUS,673,3,CN,session_1,reasons,DialogConan
2318,1,Here's your proof: the Koran is not about peace. It is a violent book that should not be taught in primary school.,1,RELIGIOUS,673,4,HS,session_1,reasons,DialogConan
2319,0,Islam is a religion that has been tested and proven to be about peace. There is no basis for labelling the Koran as a violent book?,1,RELIGIOUS,673,5,CN,session_1,reasons,DialogConan
2320,1,"Islam is a disease, I don't see anything peaceful about it. It is killing and spreading like a cancer across our continent. We need to eradicate it.",1,RELIGIOUS,673,6,HS,session_1,reasons,DialogConan
2321,0,What exactly do you mean by a 'cancer'? Should we be concerned about a disease spreading because of its individual members? There is no relation between religion and cancer.,1,RELIGIOUS,673,7,CN,session_1,emotions,DialogConan
2322,1,Muslims are terrorists.,1,RELIGIOUS,2430,0,HS,session_2,reasons,DialogConan
2323,0,Do you think that Muslims all act as terrorists? Muslims are not defined by what a few extremists did. Their religion is about love and unity.,1,RELIGIOUS,2430,1,CN,session_2,emotions,DialogConan
2324,1,"Well, okay, le'ts say they are not all terrorists...but every Muslim is a potential terrorist!",1,RELIGIOUS,2430,2,HS,session_2,reasons,DialogConan
2325,0,"What exactly are you saying by ""potential terrorist""?",1,RELIGIOUS,2430,3,CN,session_2,None,DialogConan
2326,1,In order to have a better world we have to select the best of mankind. Jews are excluded by default.,1,RELIGIOUS,615,0,HS,session_1,reasons,DialogConan
2327,0,Jewish people were persecuted because they were seen as different. In the end we all are humans and such an exclusionary perspective is just not helpful.,1,RELIGIOUS,615,1,CN,session_1,reasons,DialogConan
2328,1,"Jews make up the world's criminals, that's why must exclude them.",1,RELIGIOUS,615,2,HS,session_1,reasons,DialogConan
2329,0,"Such anti-Semitism seem amusing, but can you imagine if the same thing were said about Christians? It would be just as untrue.",1,RELIGIOUS,615,3,CN,session_1,emotions,DialogConan
2330,1,"Unlike Christians, Jews are better at being sneaky than honest.",1,RELIGIOUS,615,4,HS,session_1,reasons,DialogConan
2331,0,We are all guilty of this if we fail to condemn hate.,1,RELIGIOUS,615,5,CN,session_1,emotions,DialogConan
2332,1,All Muslims are incompatible with any Western society.,1,RELIGIOUS,2412,0,HS,session_2,reasons,DialogConan
2333,0,"Muslims have helped shape and design western society for centuries, seeing that they have been part of this society for a long time. So it's wrong to say that they are incompatible.",1,RELIGIOUS,2412,1,CN,session_2,emotions,DialogConan
2334,1,Muslims are just an inconvenient group to be excluded from the European countries.,1,RELIGIOUS,2412,2,HS,session_2,reasons,DialogConan
2335,0,That's wrong. Why would Muslims be incompatible with European societies?,1,RELIGIOUS,2412,3,CN,session_2,emotions,DialogConan
2336,1,Because the vast majority of Muslims are unemployed and refuse to work.,1,RELIGIOUS,2412,4,HS,session_2,reasons,DialogConan
2337,0,You know why Muslims struggle to find a job? Job applicants with non-Muslim names are three times more likely to be interviewed for the job than people with Muslim names.,1,RELIGIOUS,2412,5,CN,session_2,emotions,DialogConan
2338,1,All muslims are rapists,1,RELIGIOUS,2787,0,HS,session_3,reasons,DialogConan
2339,0,"You need to take a chill pill. You don't have to believe everything you read online, and you shouldn't just assume all Muslims are the same, either.",1,RELIGIOUS,2787,1,CN,session_3,emotions,DialogConan
2340,1,"No, all violent criminals are Muslim.",1,RELIGIOUS,2787,2,HS,session_3,reasons,DialogConan
2341,0,"If that were true, how come there aren't that many Muslims that are reported or questioned? Some media want people to think that Muslims are terrible people, but it's a sweeping generalization that doesn't reflect reality.",1,RELIGIOUS,2787,3,CN,session_3,emotions,DialogConan
2342,1,"I don't know what you're talking about, because the perpetrators of crimes are always Muslims.",1,RELIGIOUS,2787,4,HS,session_3,reasons,DialogConan
2343,0,"Muslims are a very small proportion of the total population, they don't commit the majority of the crimes, however they are over-represented in the news so that's why you feel like it's always them when actually it isn't like that.",1,RELIGIOUS,2787,5,CN,session_3,emotions,DialogConan
2344,1,Jews have a stranglehold on the American government.,1,RELIGIOUS,2523,0,HS,session_3,reasons,DialogConan
2345,0,"Jews have been part of the American government since the beggining, just like any minority that wants to be represented in it. Why would this be bad?",1,RELIGIOUS,2523,1,CN,session_3,reasons,DialogConan
2346,1,Because they want to destroy everything!,1,RELIGIOUS,2523,2,HS,session_3,reasons,DialogConan
2347,0,There is no evidence that Jews want to destroy anything. Do you have any?,1,RELIGIOUS,2523,3,CN,session_3,reasons,DialogConan
2348,1,I don't need evidence to know that Jews are an abomination to the US.,1,RELIGIOUS,2523,4,HS,session_3,reasons,DialogConan
2349,0,"Jews are just people with a different faith. They are good citizens. They have earned a living as citizens and contribute to our country. I don't see anything ""abominable"" about them.",1,RELIGIOUS,2523,5,CN,session_3,emotions,DialogConan
2350,1,Jews are not citizens and should not contribute to this country.,1,RELIGIOUS,2523,6,HS,session_3,reasons,DialogConan
2351,0,"Jews are a part of our country, and they deserve our respect.",1,RELIGIOUS,2523,7,CN,session_3,emotions,DialogConan
2352,1,Jews are and should be isolated from society.,1,RELIGIOUS,566,0,HS,session_1,reasons,DialogConan
2353,0,"How can you say that Jews should be isolated from society? They have been part of the community throughout history. I can't see any advantages of excluding them, rather a huge loss.",1,RELIGIOUS,566,1,CN,session_1,emotions,DialogConan
2354,1,Because Jews are racist: they want to preserve their own race and purity of their own blood. This is why many people are banned from entering Israel.,1,RELIGIOUS,566,2,HS,session_1,reasons,DialogConan
2355,0,"Maybe Jews have suffered from being banned by other cultures so they closed in on theirself. But I would say, that there's no evidence that they are trying to preserve what you called their race.",1,RELIGIOUS,566,3,CN,session_1,emotions,DialogConan
2356,1,Muslims are a problem in many European countries. They are trying to undermine the very fabric of our society with their hateful beliefs.,1,RELIGIOUS,298,0,HS,session_1,reasons,DialogConan
2357,0,"As far as I am aware, Muslims are not trying to subvert the fabric of our society. Do you have any proof?",1,RELIGIOUS,298,1,CN,session_1,emotions,DialogConan
2358,1,"No, but I know they are just a chronic threat.",1,RELIGIOUS,298,2,HS,session_1,reasons,DialogConan
2359,0,"Muslims have contributed to our country, and they are part of the fabric of our society. To suggest they are a 'chronic threat' is just wrong.",1,RELIGIOUS,298,3,CN,session_1,emotions,DialogConan
2360,1,"Maybe, but Muslism should be excluded from the European countries anyway.",1,RELIGIOUS,298,4,HS,session_1,reasons,DialogConan
2361,0,Muslims are not incompatible with the European society. Why would it be like that?,1,RELIGIOUS,298,5,CN,session_1,emotions,DialogConan
2362,1,The Jews control Hollywood.,1,RELIGIOUS,2709,0,HS,session_3,reasons,DialogConan
2363,0,"Jews are not the only ones who work with Hollywood. They may have influence in the industry, but they're not alone in that.",1,RELIGIOUS,2709,1,CN,session_3,emotions,DialogConan
2364,1,But Jews control Hollywood a lot more than others!,1,RELIGIOUS,2709,2,HS,session_3,reasons,DialogConan
2365,0,"Jews do not have a major influence over the Hollywood industry. Their participation is much appreciated and is respected, but this doesn't mean they control it.",1,RELIGIOUS,2709,3,CN,session_3,emotions,DialogConan
2366,1,The respect that they bring to the industry is very low and it's not appreciated.,1,RELIGIOUS,2709,4,HS,session_3,reasons,DialogConan
2367,0,Why should we be devaluing them when they work hard in Hollywood and many other industries? We should celebrate the fact that people like Jews are good at what they do.,1,RELIGIOUS,2709,5,CN,session_3,emotions,DialogConan
2368,1,"Because the media is dominated by Jews, who use it to spread their agenda. This isn't good at all!",1,RELIGIOUS,2709,6,HS,session_3,reasons,DialogConan
2369,0,It is a myth that the media is dominated by Jews. And a large part of that myth is based on Anti-semitism. I invite you to educate yourself on the matter.,1,RELIGIOUS,2709,7,CN,session_3,credibility,DialogConan
2370,1,"Our government has brought Islamic invaders to our country, and now we see our girls and women damaged.",1,RELIGIOUS,510,0,HS,session_1,reasons,DialogConan
2371,0,"Easy to blame others isn't it, that way we don't have to look at our own sexism.",1,RELIGIOUS,510,1,CN,session_1,emotions,DialogConan
2372,1,"I don't care about sexism, there is the much bigger problem of Muslim invading our country.",1,RELIGIOUS,510,2,HS,session_1,reasons,DialogConan
2373,0,"I don't think our country is ""invaded"", Maybe it's time for us to remember that there has been a Muslim population in our country for a long time, and that the notion of Muslims as invaders is a myth created by the far right wing to stir up fear.",1,RELIGIOUS,510,3,CN,session_1,emotions,DialogConan
2374,1,"Oh, please! Muslim invasion is a fact. We are living in a dangerous world. We are living in fear.",1,RELIGIOUS,510,4,HS,session_1,reasons,DialogConan
2375,0,"A world where people fear for their safety and their property (including Muslims), is not the world we were dreaming of. The more inclusive we can be of people of different faiths, the better off we are.",1,RELIGIOUS,510,5,CN,session_1,emotions,DialogConan
2376,1,"I don't see the benefit of being inclusive since the 9/11. Muslims are a threat to our country, they must go!",1,RELIGIOUS,510,6,HS,session_1,reasons,DialogConan
2377,0,Did you check the official stats on Muslim immigration? Do you know that the government doesn't think that all Muslims are a threat to the country? So why do you say so?,1,RELIGIOUS,510,7,CN,session_1,reasons,DialogConan
2378,1,The world would be a better place without Jews.,1,RELIGIOUS,2524,0,HS,session_3,reasons,DialogConan
2379,0,"Why do you think the world would be a better place without Jews? They are part of our society and rightfully so, it wouldn't be acceptable to exclude part of the population.",1,RELIGIOUS,2524,1,CN,session_3,emotions,DialogConan
2380,1,"Jews should not be part of our society, they should be outlawed.",1,RELIGIOUS,2524,2,HS,session_3,reasons,DialogConan
2381,0,Jews are just normal people with a different faith than others. They are our brothers and sisters.,1,RELIGIOUS,2524,3,CN,session_3,emotions,DialogConan
2382,1,"They are not brothers and sisters, Jews are a problem!",1,RELIGIOUS,2524,4,HS,session_3,reasons,DialogConan
2383,0,"They are not the problem, the problem is not respecting the value of an individual's beliefs.",1,RELIGIOUS,2524,5,CN,session_3,emotions,DialogConan
2384,1,"Jews can be bribed with public money, this is called bribery.",1,RELIGIOUS,2727,0,HS,session_3,None,DialogConan
2385,0,"Bribery is illegal, Jews who engage in it will be arrested, but it's not something every Jew does.",1,RELIGIOUS,2727,1,CN,session_3,emotions,DialogConan
2386,1,Are you sure? Jews are shits that take public money getting it from the government.,1,RELIGIOUS,2727,2,HS,session_3,reasons,DialogConan
2387,0,"No, they're not 'shits' and they don't get money from the government. The idea that Jews are somehow scamming the government and public fundings is simply not true.",1,RELIGIOUS,2727,3,CN,session_3,emotions,DialogConan
2388,1,Jewish folks are inferior.,1,RELIGIOUS,477,0,HS,session_1,reasons,DialogConan
2389,0,"Jews are not inferior. Many of them are good people, who have given their lives for the greater good of humanity.",1,RELIGIOUS,477,1,CN,session_1,emotions,DialogConan
2390,1,I don't think so. Think of this for example: what’s the difference between a Cow and the Holocaust? You stop milking the cow after 70 years.,1,RELIGIOUS,477,2,HS,session_1,reasons,DialogConan
2391,0,We should be respectful and compassionate towards those who suffered in one of the most horrific event in the history of mankind... I think this should be remembered forever!,1,RELIGIOUS,477,3,CN,session_1,emotions,DialogConan
2392,1,"Come on, holocaust is a myth. Jews are just like every other foreigner and should be despised. There is no difference.",1,RELIGIOUS,477,4,HS,session_1,reasons,DialogConan
2393,0,"Jews have their own unique culture, and share the history of persecution and forced conversion. They should not be despised for their religious beliefs.",1,RELIGIOUS,477,5,CN,session_1,emotions,DialogConan
2394,1,Jews think they are so special,1,RELIGIOUS,2476,0,HS,session_2,None,DialogConan
2395,0,"Because they are a minority, Jews might feel different and sometimes they may be misconstrued because of their cultural and religious differences, but they are all human beings ",1,RELIGIOUS,2476,1,CN,session_2,emotions,DialogConan
2396,1,"Jews think they are better than everyone else, it's not the same as being only ""different"".",1,RELIGIOUS,2476,2,HS,session_2,reasons,DialogConan
2397,0,"I think Jews are proud of their culture and identity, like it happens with any religion.",1,RELIGIOUS,2476,3,CN,session_2,emotions,DialogConan
2398,1,No other religious person acts like they're above all others.,1,RELIGIOUS,2476,4,HS,session_2,emotions,DialogConan
2399,0,"Just to be clear: the idea of ""chosen people"" is seen by the Jews as an ethical responsibility, not as a moral superiority.",1,RELIGIOUS,2476,5,CN,session_2,reasons,DialogConan
2400,1,Islam doctrine is a bad religion.,1,RELIGIOUS,593,0,HS,session_1,reasons,DialogConan
2401,0,"The doctrine of Islam is a religion, not a bad one. What's the reason you think this?",1,RELIGIOUS,593,1,CN,session_1,reasons,DialogConan
2402,1,Because Islam is a violent religion.,1,RELIGIOUS,593,2,HS,session_1,reasons,DialogConan
2403,0,Why do you say that? Islam is a peaceful religion.,1,RELIGIOUS,593,3,CN,session_1,emotions,DialogConan
2404,0,"Muslims are peaceful, but it is understandable that they feel annoyed when they are attacked by people who are just trying to discriminate against them for their beliefs.",1,RELIGIOUS,593,5,CN,session_1,emotions,DialogConan
2405,1,Islam has never been a peaceful religion.,1,RELIGIOUS,593,4,HS,session_1,reasons,DialogConan
2406,1,"Every Muslim is a potential terrorist, of course they will be attacked for it.",1,RELIGIOUS,593,6,HS,session_1,reasons,DialogConan
2407,0,"Islam is a peaceful religion, and it is not at all similar to the kind of extremist hatred that has caused violence in many countries.",1,RELIGIOUS,593,7,CN,session_1,emotions,DialogConan
2408,1,"What do Jewish want in return for their allegiance to the state? Free healthcare, education, housing and employment.",1,RELIGIOUS,2434,0,HS,session_2,reasons,DialogConan
2409,0,I believe that such conditions need to be available to all people regardless of their religion.,1,RELIGIOUS,2434,1,CN,session_2,emotions,DialogConan
2410,1,"Jews specifically shouldn't have them, it is okay to discriminate against them.",1,RELIGIOUS,2434,2,HS,session_2,reasons,DialogConan
